agency_cd,site_no,date,q.arklasco,tmax.arklasco,tmin.arklasco,ec.arklasco,,,,INDEP,SHIFT,DEP
USGS,7124000,9/29/2006,246,20.2,14.1,1520,,,,,,
USGS,7124000,9/30/2006,220,20.9,14.6,1660,,,,,,
USGS,7124000,10/1/2006,193,21.1,14.8,1750,,,,,,
USGS,7124000,10/2/2006,175,20.8,14.4,1810,,,,,,
USGS,7124000,10/3/2006,174,20,15.2,1800,,,,,,
USGS,7124000,10/4/2006,175,19.7,14.3,1800,,,,,,
USGS,7124000,10/5/2006,193,20.8,14.1,1690,,,,,,
USGS,7124000,10/6/2006,179,20.7,15.8,1710,,,,,,
USGS,7124000,10/7/2006,172,19.9,14.9,1760,,,,,,
USGS,7124000,10/8/2006,160,16.9,12.4,1790,,,,,,
USGS,7124000,10/9/2006,174,12.4,10.6,1700,,,,,,
USGS,7124000,10/10/2006,217,13.2,9.6,1530,,,,,,
USGS,7124000,10/11/2006,279,14,9,1380,,,,,,
USGS,7124000,10/12/2006,345,13.4,10.5,1300,,,,,,
USGS,7124000,10/13/2006,394,14.5,10.1,1240,,,,,,
USGS,7124000,10/14/2006,420,13.6,11.3,1220,,,,,,
USGS,7124000,10/15/2006,461,14.7,11.6,1170,,,,,,
USGS,7124000,10/16/2006,500,16.3,12.4,1130,,,,,,
USGS,7124000,10/17/2006,453,15.3,12.8,1180,,,,,,
USGS,7124000,10/18/2006,402,13.1,10.5,1250,,,,,,
USGS,7124000,10/19/2006,405,12.1,8.3,1250,,,,,,
USGS,7124000,10/20/2006,380,12.5,8.1,1290,,,,,,
USGS,7124000,10/21/2006,369,12.2,9.1,1300,,,,,,
USGS,7124000,10/22/2006,381,12.2,8.8,1270,,,,,,
USGS,7124000,10/23/2006,406,12.1,7.9,1230,,,,,,
USGS,7124000,10/24/2006,404,11.8,8.8,1240,,,,,,
USGS,7124000,10/25/2006,394,12.6,8.5,1230,,,,,,
USGS,7124000,10/26/2006,441,10.7,5.1,1200,,,,,,
USGS,7124000,10/27/2006,583,6.8,3.8,NA,,,,,,
USGS,7124000,10/28/2006,503,9.3,5.3,NA,,,,,,
USGS,7124000,10/29/2006,383,11.2,6.8,1600,,,,,,
USGS,7124000,10/30/2006,259,13.8,8.5,1840,,,,,,
USGS,7124000,10/31/2006,166,11,5.9,2050,,,,,,
USGS,7124000,11/1/2006,139,11,4.8,2140,,,,,,
USGS,7124000,11/2/2006,117,11.5,5.1,2190,,,,,,
USGS,7124000,11/3/2006,104,13.7,6.5,2250,,,,,,
USGS,7124000,11/4/2006,99,14.1,7.6,2140,,,,,,
USGS,7124000,11/5/2006,90,15,8.8,2180,,,,,,
USGS,7124000,11/6/2006,77,14.9,8.6,2280,,,,,,
USGS,7124000,11/7/2006,73,15.3,8,2300,,,,,,
USGS,7124000,11/8/2006,77,16.6,8.8,2290,,,,,,
USGS,7124000,11/9/2006,72,15,8.7,2350,,,,,,
USGS,7124000,11/10/2006,73,12.4,6.8,2230,,,,,,
USGS,7124000,11/11/2006,72,10.9,5,2270,,,,,,
USGS,7124000,11/12/2006,80,12.3,7,2260,,,,,,
USGS,7124000,11/13/2006,97,8.6,4.8,2110,,,,,,
USGS,7124000,11/14/2006,98,9,4.5,2140,,,,,,
USGS,7124000,11/15/2006,296,6.5,3.1,1570,,,,,,
USGS,7124000,11/16/2006,588,5.5,2.7,1220,,,,,,
USGS,7124000,11/17/2006,662,7.1,4.1,1200,,,,,,
USGS,7124000,11/18/2006,530,7.8,4.8,1330,,,,,,
USGS,7124000,11/19/2006,384,8.2,4.9,1510,,,,,,
USGS,7124000,11/20/2006,276,8.4,4.5,1750,,,,,,
USGS,7124000,11/21/2006,242,9,4.8,1860,,,,,,
USGS,7124000,11/22/2006,204,9.7,5.1,1960,,,,,,
USGS,7124000,11/23/2006,186,9.6,5.6,2060,,,,,,
USGS,7124000,11/24/2006,173,9.7,6.7,2110,,,,,,
USGS,7124000,11/25/2006,165,10.2,6.4,2140,,,,,,
USGS,7124000,11/26/2006,159,9.1,5.3,2150,,,,,,
USGS,7124000,11/27/2006,152,8.2,5.3,2180,,,,,,
USGS,7124000,11/28/2006,148,9.2,4.6,2180,,,,,,
USGS,7124000,11/29/2006,140,4.8,1.7,2170,,,,,,
USGS,7124000,11/30/2006,136,3.3,0,2160,,,,,,
USGS,7124000,12/1/2006,134,3.8,0,2170,,,,,,
USGS,7124000,12/2/2006,134,4,1.7,2200,,,,,,
USGS,7124000,12/3/2006,148,4.6,1.4,2070,,,,,,
USGS,7124000,12/4/2006,139,4.9,0,2150,,,,,,
USGS,7124000,12/5/2006,141,6.4,1,2190,,,,,,
USGS,7124000,12/6/2006,140,7,2.7,2210,,,,,,
USGS,7124000,12/7/2006,135,5.4,2.7,2210,,,,,,
USGS,7124000,12/8/2006,136,6.5,1.3,2220,,,,,,
USGS,7124000,12/9/2006,138,7,1.6,2220,,,,,,
USGS,7124000,12/10/2006,139,7.1,2.3,2220,,,,,,
USGS,7124000,12/11/2006,140,5.4,2.6,2220,,,,,,
USGS,7124000,12/12/2006,141,5.8,2,2220,,,,,,
USGS,7124000,12/13/2006,141,6.8,2.3,2220,,,,,,
USGS,7124000,12/14/2006,140,8.5,3.7,2210,,,,,,
USGS,7124000,12/15/2006,138,8.3,4.1,2210,,,,,,
USGS,7124000,12/16/2006,134,7.4,4.6,2220,,,,,,
USGS,7124000,12/17/2006,126,5.4,2.7,2220,,,,,,
USGS,7124000,12/18/2006,119,4,1,2220,,,,,,
USGS,7124000,12/19/2006,118,3.1,2.3,2210,,,,,,
USGS,7124000,12/20/2006,122,2.7,0,2190,,,,,,
USGS,7124000,12/21/2006,116,1.9,0,2190,,,,,,
USGS,7124000,12/22/2006,116,2.3,0,2190,,,,,,
USGS,7124000,12/23/2006,115,1.9,0,2200,,,,,,
USGS,7124000,12/24/2006,115,2.1,0,2100,,,,,,
USGS,7124000,12/25/2006,115,2.8,0,2010,,,,,,
USGS,7124000,12/26/2006,115,3.4,0,2090,,,,,,
USGS,7124000,12/27/2006,120,3.5,0,2020,,,,,,
USGS,7124000,12/28/2006,120,4,0.1,1970,,,,,,
USGS,7124000,12/29/2006,120,3.4,0,2080,,,,,,
USGS,7124000,12/30/2006,120,0,0,2140,,,,,,
USGS,7124000,12/31/2006,120,1.5,0,2190,,,,,,
USGS,7124000,1/1/2007,120,0.3,0,2130,,,,,,
USGS,7124000,1/2/2007,120,0,0,2160,,,,,,
USGS,7124000,1/3/2007,120,0,0,2140,,,,,,
USGS,7124000,1/4/2007,125,3.7,0,2140,,,,,,
USGS,7124000,1/5/2007,125,2.9,0,2140,,,,,,
USGS,7124000,1/6/2007,125,2.4,0,2150,,,,,,
USGS,7124000,1/7/2007,125,2.8,0,2160,,,,,,
USGS,7124000,1/8/2007,121,3.5,0,2180,,,,,,
USGS,7124000,1/9/2007,120,2.8,0,2170,,,,,,
USGS,7124000,1/10/2007,125,3.9,0,2170,,,,,,
USGS,7124000,1/11/2007,130,3.2,0,2140,,,,,,
USGS,7124000,1/12/2007,116,0,0,2150,,,,,,
USGS,7124000,1/13/2007,100,3.1,0,2190,,,,,,
USGS,7124000,1/14/2007,100,2.5,0,2200,,,,,,
USGS,7124000,1/15/2007,95,0,0,2240,,,,,,
USGS,7124000,1/16/2007,95,0,0,2270,,,,,,
USGS,7124000,1/17/2007,95,0,0,2220,,,,,,
USGS,7124000,1/18/2007,100,0,0,2210,,,,,,
USGS,7124000,1/19/2007,110,0,0,2180,,,,,,
USGS,7124000,1/20/2007,110,0,0,2160,,,,,,
USGS,7124000,1/21/2007,120,0,0,2140,,,,,,
USGS,7124000,1/22/2007,125,0,0,2150,,,,,,
USGS,7124000,1/23/2007,130,0,0,2150,,,,,,
USGS,7124000,1/24/2007,135,0.1,0,2140,,,,,,
USGS,7124000,1/25/2007,140,3.5,0,2140,,,,,,
USGS,7124000,1/26/2007,140,4.1,0,2130,,,,,,
USGS,7124000,1/27/2007,135,2,0,2180,,,,,,
USGS,7124000,1/28/2007,135,3.9,0,2170,,,,,,
USGS,7124000,1/29/2007,135,3.6,0,2150,,,,,,
USGS,7124000,1/30/2007,135,2.3,0,2150,,,,,,
USGS,7124000,1/31/2007,135,4.5,0,2140,,,,,,
USGS,7124000,2/1/2007,135,3.4,0,2140,,,,,,
USGS,7124000,2/2/2007,135,0.9,0,2140,,,,,,
USGS,7124000,2/3/2007,135,0.5,0,2140,,,,,,
USGS,7124000,2/4/2007,135,0,0,2140,,,,,,
USGS,7124000,2/5/2007,135,5.5,0,2150,,,,,,
USGS,7124000,2/6/2007,138,6.5,0,2180,,,,,,
USGS,7124000,2/7/2007,141,2.5,0,2090,,,,,,
USGS,7124000,2/8/2007,132,3.9,0.4,2140,,,,,,
USGS,7124000,2/9/2007,127,3.5,1.1,2220,,,,,,
USGS,7124000,2/10/2007,124,6.4,1.8,2290,,,,,,
USGS,7124000,2/11/2007,122,6.6,2.9,2330,,,,,,
USGS,7124000,2/12/2007,123,6.4,3.1,2350,,,,,,
USGS,7124000,2/13/2007,138,4.5,0,2260,,,,,,
USGS,7124000,2/14/2007,143,2.5,0,2190,,,,,,
USGS,7124000,2/15/2007,133,2.3,0,2320,,,,,,
USGS,7124000,2/16/2007,136,4,0,2320,,,,,,
USGS,7124000,2/17/2007,142,8.6,1.3,2340,,,,,,
USGS,7124000,2/18/2007,148,8.4,1.7,2280,,,,,,
USGS,7124000,2/19/2007,151,9.8,4.4,2360,,,,,,
USGS,7124000,2/20/2007,158,10,4,2380,,,,,,
USGS,7124000,2/21/2007,178,9.6,3.8,2440,,,,,,
USGS,7124000,2/22/2007,191,7.7,4,2340,,,,,,
USGS,7124000,2/23/2007,210,8.5,4.2,NA,,,,,,
USGS,7124000,2/24/2007,218,6.7,2.8,NA,,,,,,
USGS,7124000,2/25/2007,216,5.9,1.5,2480,,,,,,
USGS,7124000,2/26/2007,210,8.3,1.9,2400,,,,,,
USGS,7124000,2/27/2007,213,9.2,3.4,2430,,,,,,
USGS,7124000,2/28/2007,230,8.5,4.3,2370,,,,,,
USGS,7124000,3/1/2007,222,7.3,2.6,2340,,,,,,
USGS,7124000,3/2/2007,200,7,1.8,2410,,,,,,
USGS,7124000,3/3/2007,182,7.9,1.8,2460,,,,,,
USGS,7124000,3/4/2007,177,9.4,2.1,2450,,,,,,
USGS,7124000,3/5/2007,176,10.4,4.2,2420,,,,,,
USGS,7124000,3/6/2007,175,12.4,5.4,2420,,,,,,
USGS,7124000,3/7/2007,185,13.8,7.6,2420,,,,,,
USGS,7124000,3/8/2007,334,11.3,7.6,1750,,,,,,
USGS,7124000,3/9/2007,387,12.2,7.2,1620,,,,,,
USGS,7124000,3/10/2007,368,11,8,1670,,,,,,
USGS,7124000,3/11/2007,396,12.2,8.7,1640,,,,,,
USGS,7124000,3/12/2007,397,12.9,8.6,1670,,,,,,
USGS,7124000,3/13/2007,408,15,9.2,1690,,,,,,
USGS,7124000,3/14/2007,414,14.7,10.1,1690,,,,,,
USGS,7124000,3/15/2007,323,14.4,10.1,1830,,,,,,
USGS,7124000,3/16/2007,176,16.2,7.8,2350,,,,,,
USGS,7124000,3/17/2007,123,18.4,7.9,2510,,,,,,
USGS,7124000,3/18/2007,160,17.3,8.2,2390,,,,,,
USGS,7124000,3/19/2007,192,17.2,11.3,1940,,,,,,
USGS,7124000,3/20/2007,143,19.3,11.5,2190,,,,,,
USGS,7124000,3/21/2007,199,16.9,11,1960,,,,,,
USGS,7124000,3/22/2007,229,16.8,12.3,1420,,,,,,
USGS,7124000,3/23/2007,127,16.9,10.6,1660,,,,,,
USGS,7124000,3/24/2007,87,16.8,11.2,1960,,,,,,
USGS,7124000,3/25/2007,73,20.8,8.4,2100,,,,,,
USGS,7124000,3/26/2007,62,20,9.3,2280,,,,,,
USGS,7124000,3/27/2007,59,19.5,11,2300,,,,,,
USGS,7124000,3/28/2007,53,19.2,9.7,2500,,,,,,
USGS,7124000,3/29/2007,54,16.8,6.8,2650,,,,,,
USGS,7124000,3/30/2007,60,12,5.3,2270,,,,,,
USGS,7124000,3/31/2007,57,18.3,5.6,2280,,,,,,
USGS,7124000,4/1/2007,53,20.6,7,2510,,,,,,
USGS,7124000,4/2/2007,49,17.7,8.6,2610,,,,,,
USGS,7124000,4/3/2007,39,19.7,7.3,2930,,,,,,
USGS,7124000,4/4/2007,35,17.4,5.6,3010,,,,,,
USGS,7124000,4/5/2007,33,18.2,5.6,3030,,,,,,
USGS,7124000,4/6/2007,31,7.4,4.5,3020,,,,,,
USGS,7124000,4/7/2007,31,6.3,3.2,2990,,,,,,
USGS,7124000,4/8/2007,35,8.3,3.8,2840,,,,,,
USGS,7124000,4/9/2007,40,18.9,5,2690,,,,,,
USGS,7124000,4/10/2007,47,12.9,7.5,2520,,,,,,
USGS,7124000,4/11/2007,44,16.1,4.2,2550,,,,,,
USGS,7124000,4/12/2007,41,11.6,4.8,2560,,,,,,
USGS,7124000,4/13/2007,43,6.4,3.2,2520,,,,,,
USGS,7124000,4/14/2007,63,15.8,3.1,2270,,,,,,
USGS,7124000,4/15/2007,63,18.6,6,2440,,,,,,
USGS,7124000,4/16/2007,56,21.6,8.9,2890,,,,,,
USGS,7124000,4/17/2007,53,13.3,9.9,2720,,,,,,
USGS,7124000,4/18/2007,55,19.1,7.7,2610,,,,,,
USGS,7124000,4/19/2007,187,17.5,11.6,1750,,,,,,
USGS,7124000,4/20/2007,97,20.8,10.3,1920,,,,,,
USGS,7124000,4/21/2007,80,18.9,11.9,2080,,,,,,
USGS,7124000,4/22/2007,69,19.8,11.1,2200,,,,,,
USGS,7124000,4/23/2007,66,20.5,11.9,2380,,,,,,
USGS,7124000,4/24/2007,65,15.6,9.9,2410,,,,,,
USGS,7124000,4/25/2007,73,15.5,7.9,2360,,,,,,
USGS,7124000,4/26/2007,95,18.3,8.2,2330,,,,,,
USGS,7124000,4/27/2007,182,19.6,13,2180,,,,,,
USGS,7124000,4/28/2007,107,21.9,12.8,2100,,,,,,
USGS,7124000,4/29/2007,78,24.1,13.9,2170,,,,,,
USGS,7124000,4/30/2007,70,23.4,14.1,2390,,,,,,
USGS,7124000,5/1/2007,77,21.4,14.9,2520,,,,,,
USGS,7124000,5/2/2007,77,21.6,15.3,2430,,,,,,
USGS,7124000,5/3/2007,53,21.2,13.2,2640,,,,,,
USGS,7124000,5/4/2007,66,22.4,14,2730,,,,,,
USGS,7124000,5/5/2007,82,19.6,15.1,2550,,,,,,
USGS,7124000,5/6/2007,50,17.6,13.2,2550,,,,,,
USGS,7124000,5/7/2007,38,15.3,12.7,2670,,,,,,
USGS,7124000,5/8/2007,40,22.8,11.6,2830,,,,,,
USGS,7124000,5/9/2007,85,24,12.8,2330,,,,,,
USGS,7124000,5/10/2007,61,25.1,13.7,2340,,,,,,
USGS,7124000,5/11/2007,46,21.9,13.8,2600,,,,,,
USGS,7124000,5/12/2007,130,24,13.8,2460,,,,,,
USGS,7124000,5/13/2007,337,23.8,18.3,1460,,,,,,
USGS,7124000,5/14/2007,267,24.1,18.6,1220,,,,,,
USGS,7124000,5/15/2007,226,20.8,17.1,NA,,,,,,
USGS,7124000,5/16/2007,514,21.9,16.8,1070,,,,,,
USGS,7124000,5/17/2007,613,20.7,17.8,941,,,,,,
USGS,7124000,5/18/2007,405,22.2,15.8,1080,,,,,,
USGS,7124000,5/19/2007,724,23,17.8,909,,,,,,
USGS,7124000,5/20/2007,936,22.8,18.6,828,,,,,,
USGS,7124000,5/21/2007,944,22.1,18.5,857,,,,,,
USGS,7124000,5/22/2007,716,21.9,17.7,1020,,,,,,
USGS,7124000,5/23/2007,701,19.7,15.9,1010,,,,,,
USGS,7124000,5/24/2007,796,18.5,14.2,996,,,,,,
USGS,7124000,5/25/2007,1280,18.3,15.1,877,,,,,,
USGS,7124000,5/26/2007,1740,18.9,15.6,904,,,,,,
USGS,7124000,5/27/2007,1780,NA,NA,NA,,,,,,
USGS,7124000,5/28/2007,1100,NA,NA,NA,,,,,,
USGS,7124000,5/29/2007,1040,23.1,20,1070,,,,,,
USGS,7124000,5/30/2007,1190,22.3,19,980,,,,,,
USGS,7124000,5/31/2007,1200,22.5,18.5,958,,,,,,
USGS,7124000,6/1/2007,1150,21.7,19,984,,,,,,
USGS,7124000,6/2/2007,753,23.5,18.3,1130,,,,,,
USGS,7124000,6/3/2007,608,23,18.9,1220,,,,,,
USGS,7124000,6/4/2007,857,23.3,19,983,,,,,,
USGS,7124000,6/5/2007,802,23.5,19,995,,,,,,
USGS,7124000,6/6/2007,948,22.1,19.5,943,,,,,,
USGS,7124000,6/7/2007,1020,20.9,17.3,903,,,,,,
USGS,7124000,6/8/2007,991,19.6,15.7,913,,,,,,
USGS,7124000,6/9/2007,862,21.4,16.6,941,,,,,,
USGS,7124000,6/10/2007,703,23.4,17.9,1010,,,,,,
USGS,7124000,6/11/2007,726,24.3,20,971,,,,,,
USGS,7124000,6/12/2007,633,24.2,20.7,978,,,,,,
USGS,7124000,6/13/2007,636,21.5,18.2,1010,,,,,,
USGS,7124000,6/14/2007,894,19.1,17,922,,,,,,
USGS,7124000,6/15/2007,1040,21.8,16.8,919,,,,,,
USGS,7124000,6/16/2007,775,24.1,19.1,1060,,,,,,
USGS,7124000,6/17/2007,788,25.7,21,961,,,,,,
USGS,7124000,6/18/2007,740,25.3,21.4,940,,,,,,
USGS,7124000,6/19/2007,636,26.4,21.2,1000,,,,,,
USGS,7124000,6/20/2007,689,26.8,22.2,957,,,,,,
USGS,7124000,6/21/2007,667,27.1,22.3,960,,,,,,
USGS,7124000,6/22/2007,685,26.7,22.7,939,,,,,,
USGS,7124000,6/23/2007,702,26,21.2,987,,,,,,
USGS,7124000,6/24/2007,764,26.2,22,905,,,,,,
USGS,7124000,6/25/2007,593,27.4,22,1010,,,,,,
USGS,7124000,6/26/2007,559,27.8,23.2,1050,,,,,,
USGS,7124000,6/27/2007,838,24.7,22.3,922,,,,,,
USGS,7124000,6/28/2007,1140,24.3,21,910,,,,,,
USGS,7124000,6/29/2007,877,24.5,21.1,998,,,,,,
USGS,7124000,6/30/2007,601,26.1,20.9,1120,,,,,,
USGS,7124000,7/1/2007,410,26.8,21,1360,,,,,,
USGS,7124000,7/2/2007,491,27,22,1230,,,,,,
USGS,7124000,7/3/2007,408,27.7,21.7,1290,,,,,,
USGS,7124000,7/4/2007,487,27.2,21.7,1180,,,,,,
USGS,7124000,7/5/2007,465,27.5,22.8,1240,,,,,,
USGS,7124000,7/6/2007,443,27.3,22.6,1260,,,,,,
USGS,7124000,7/7/2007,461,27.7,22.2,1220,,,,,,
USGS,7124000,7/8/2007,463,27.6,22.6,1180,,,,,,
USGS,7124000,7/9/2007,454,27.4,22.4,1210,,,,,,
USGS,7124000,7/10/2007,441,25.4,22.5,1210,,,,,,
USGS,7124000,7/11/2007,432,26.2,20.9,1190,,,,,,
USGS,7124000,7/12/2007,465,24.7,21.7,1180,,,,,,
USGS,7124000,7/13/2007,390,26.5,20.2,1330,,,,,,
USGS,7124000,7/14/2007,353,26.5,21.5,1360,,,,,,
USGS,7124000,7/15/2007,340,28.4,21.9,1390,,,,,,
USGS,7124000,7/16/2007,305,28.9,22,1370,,,,,,
USGS,7124000,7/17/2007,310,28.4,21.9,1440,,,,,,
USGS,7124000,7/18/2007,287,29.5,22.8,1470,,,,,,
USGS,7124000,7/19/2007,269,28.2,23,1480,,,,,,
USGS,7124000,7/20/2007,230,28.8,22.7,1580,,,,,,
USGS,7124000,7/21/2007,227,28.6,22.5,1590,,,,,,
USGS,7124000,7/22/2007,443,29.1,23.6,1090,,,,,,
USGS,7124000,7/23/2007,386,28.3,25,1110,,,,,,
USGS,7124000,7/24/2007,289,29.1,25,1210,,,,,,
USGS,7124000,7/25/2007,306,29.1,23.2,1220,,,,,,
USGS,7124000,7/26/2007,379,28.6,24,1210,,,,,,
USGS,7124000,7/27/2007,503,28.4,23.5,1090,,,,,,
USGS,7124000,7/28/2007,387,28.9,23.6,1180,,,,,,
USGS,7124000,7/29/2007,378,28,24.5,1180,,,,,,
USGS,7124000,7/30/2007,417,28.3,23.6,1050,,,,,,
USGS,7124000,7/31/2007,367,29,23.2,1100,,,,,,
USGS,7124000,8/1/2007,339,28.8,23.2,1140,,,,,,
USGS,7124000,8/2/2007,389,27.6,24,1100,,,,,,
USGS,7124000,8/3/2007,391,27.5,23.4,1080,,,,,,
USGS,7124000,8/4/2007,499,28.2,23.4,987,,,,,,
USGS,7124000,8/5/2007,406,28.7,23.7,1000,,,,,,
USGS,7124000,8/6/2007,386,29,24.4,1090,,,,,,
USGS,7124000,8/7/2007,380,27.7,23.4,1150,,,,,,
USGS,7124000,8/8/2007,513,27.6,23.1,986,,,,,,
USGS,7124000,8/9/2007,385,27.3,23.1,989,,,,,,
USGS,7124000,8/10/2007,278,27.8,21.8,1150,,,,,,
USGS,7124000,8/11/2007,407,26.1,24.1,1020,,,,,,
USGS,7124000,8/12/2007,358,26.6,24.6,1110,,,,,,
USGS,7124000,8/13/2007,538,28,24.9,1100,,,,,,
USGS,7124000,8/14/2007,572,29.3,24.6,1040,,,,,,
USGS,7124000,8/15/2007,522,28.6,24,1030,,,,,,
USGS,7124000,8/16/2007,545,28,23.6,978,,,,,,
USGS,7124000,8/17/2007,409,28.4,23.6,1060,,,,,,
USGS,7124000,8/18/2007,381,28.2,22.8,1080,,,,,,
USGS,7124000,8/19/2007,452,28.6,23.9,973,,,,,,
USGS,7124000,8/20/2007,489,28.7,24.2,931,,,,,,
USGS,7124000,8/21/2007,442,27.7,24.1,953,,,,,,
USGS,7124000,8/22/2007,394,27.2,24.8,1050,,,,,,
USGS,7124000,8/23/2007,427,26.5,23.9,1060,,,,,,
USGS,7124000,8/24/2007,432,25.5,22.5,1090,,,,,,
USGS,7124000,8/25/2007,428,27.4,22.2,1130,,,,,,
USGS,7124000,8/26/2007,405,27.1,22.4,1170,,,,,,
USGS,7124000,8/27/2007,383,26.3,21.1,1240,,,,,,
USGS,7124000,8/28/2007,418,26.8,21.8,1230,,,,,,
USGS,7124000,8/29/2007,449,24.2,22,1240,,,,,,
USGS,7124000,8/30/2007,428,25.2,20.7,1290,,,,,,
USGS,7124000,8/31/2007,518,25.4,20.9,1290,,,,,,
USGS,7124000,9/1/2007,431,25.6,21.1,1260,,,,,,
USGS,7124000,9/2/2007,397,25.9,21.5,1330,,,,,,
USGS,7124000,9/3/2007,398,25.6,20.9,1370,,,,,,
USGS,7124000,9/4/2007,358,25.8,20.3,1400,,,,,,
USGS,7124000,9/5/2007,303,25.6,20.5,1470,,,,,,
USGS,7124000,9/6/2007,294,25.5,22,1530,,,,,,
USGS,7124000,9/7/2007,260,24.4,21.4,1620,,,,,,
USGS,7124000,9/8/2007,252,23.7,20.1,1700,,,,,,
USGS,7124000,9/9/2007,296,22.8,19.2,1650,,,,,,
USGS,7124000,9/10/2007,315,19.8,16.5,1560,,,,,,
USGS,7124000,9/11/2007,286,20.9,14.6,1500,,,,,,
USGS,7124000,9/12/2007,254,23.2,16.3,1460,,,,,,
USGS,7124000,9/13/2007,249,22.4,17.3,1740,,,,,,
USGS,7124000,9/14/2007,234,20.1,15.8,1630,,,,,,
USGS,7124000,9/15/2007,224,21.8,14.5,1620,,,,,,
USGS,7124000,9/16/2007,194,24.3,17.1,1650,,,,,,
USGS,7124000,9/17/2007,140,20.9,17.8,1790,,,,,,
USGS,7124000,9/18/2007,121,24,15.9,1890,,,,,,
USGS,7124000,9/19/2007,98,24,15.6,2030,,,,,,
USGS,7124000,9/20/2007,91,25.1,17,2050,,,,,,
USGS,7124000,9/21/2007,139,24.4,17.4,1890,,,,,,
USGS,7124000,9/22/2007,128,24.6,17.6,1960,,,,,,
USGS,7124000,9/23/2007,123,24.7,17.9,1970,,,,,,
USGS,7124000,9/24/2007,115,23.4,17.3,2030,,,,,,
USGS,7124000,9/25/2007,98,22.5,14.8,2070,,,,,,
USGS,7124000,9/26/2007,79,22.3,13.3,2240,,,,,,
USGS,7124000,9/27/2007,107,21.1,12.8,2010,,,,,,
USGS,7124000,9/28/2007,90,20.1,14.6,2100,,,,,,
USGS,7124000,9/29/2007,76,22.1,15.7,2310,,,,,,
USGS,7124000,9/30/2007,63,21.9,11.9,2390,,,,,,
USGS,7124000,10/1/2007,68,19.2,12,2270,,,,,,
USGS,7124000,10/2/2007,62,22.8,14.3,2290,,,,,,
USGS,7124000,10/3/2007,59,22.9,12.1,2350,,,,,,
USGS,7124000,10/4/2007,59,23.3,12.2,2350,,,,,,
USGS,7124000,10/5/2007,60,23.5,14.5,2390,,,,,,
USGS,7124000,10/6/2007,60,23.7,15.8,2410,,,,,,
USGS,7124000,10/7/2007,132,18.2,12.8,2180,,,,,,
USGS,7124000,10/8/2007,369,16.7,12.5,1330,,,,,,
USGS,7124000,10/9/2007,404,16.6,11.9,1280,,,,,,
USGS,7124000,10/10/2007,413,15.9,12.4,1290,,,,,,
USGS,7124000,10/11/2007,429,17.3,12.5,1290,,,,,,
USGS,7124000,10/12/2007,262,19.4,14.6,1500,,,,,,
USGS,7124000,10/13/2007,173,18.6,15.5,1800,,,,,,
USGS,7124000,10/14/2007,123,17.5,13,2000,,,,,,
USGS,7124000,10/15/2007,94,17.5,10.9,2140,,,,,,
USGS,7124000,10/16/2007,91,17.2,10,2190,,,,,,
USGS,7124000,10/17/2007,91,17.3,10.6,2160,,,,,,
USGS,7124000,10/18/2007,84,17.5,10.7,2220,,,,,,
USGS,7124000,10/19/2007,91,17.1,8.4,2200,,,,,,
USGS,7124000,10/20/2007,104,18,10.5,2070,,,,,,
USGS,7124000,10/21/2007,120,13.2,8.1,1940,,,,,,
USGS,7124000,10/22/2007,128,12.3,6.1,1860,,,,,,
USGS,7124000,10/23/2007,146,13.2,7.7,1820,,,,,,
USGS,7124000,10/24/2007,145,14,10,1840,,,,,,
USGS,7124000,10/25/2007,208,13.6,10.2,1800,,,,,,
USGS,7124000,10/26/2007,255,13.9,9.4,1540,,,,,,
USGS,7124000,10/27/2007,266,12.7,9.4,1500,,,,,,
USGS,7124000,10/28/2007,243,12.7,8.7,1510,,,,,,
USGS,7124000,10/29/2007,233,12.8,8.5,1590,,,,,,
USGS,7124000,10/30/2007,238,14.4,9.5,1650,,,,,,
USGS,7124000,10/31/2007,199,12.5,9.3,1830,,,,,,
USGS,7124000,11/1/2007,126,14,7.3,2190,,,,,,
USGS,7124000,11/2/2007,96,13.2,7.5,2280,,,,,,
USGS,7124000,11/3/2007,82,13.8,5.9,2320,,,,,,
USGS,7124000,11/4/2007,82,13.9,5.8,2300,,,,,,
USGS,7124000,11/5/2007,82,12.8,6.6,2210,,,,,,
USGS,7124000,11/6/2007,79,12.8,5.4,2210,,,,,,
USGS,7124000,11/7/2007,71,13.8,5.2,2360,,,,,,
USGS,7124000,11/8/2007,66,14.4,5.7,2420,,,,,,
USGS,7124000,11/9/2007,62,14,5.8,2440,,,,,,
USGS,7124000,11/10/2007,60,15.3,8,2400,,,,,,
USGS,7124000,11/11/2007,54,15.2,7.2,2470,,,,,,
USGS,7124000,11/12/2007,53,13.8,8,2490,,,,,,
USGS,7124000,11/13/2007,50,14.8,6.3,2470,,,,,,
USGS,7124000,11/14/2007,49,11.3,5.5,2450,,,,,,
USGS,7124000,11/15/2007,109,9.2,2.9,2010,,,,,,
USGS,7124000,11/16/2007,293,8.4,3.7,1490,,,,,,
USGS,7124000,11/17/2007,220,9,5.1,1830,,,,,,
USGS,7124000,11/18/2007,192,10.4,6,2070,,,,,,
USGS,7124000,11/19/2007,180,11.6,6.6,2140,,,,,,
USGS,7124000,11/20/2007,168,10.4,6.8,2130,,,,,,
USGS,7124000,11/21/2007,167,7.8,4.3,2130,,,,,,
USGS,7124000,11/22/2007,163,5.5,2,2130,,,,,,
