# ---------------------------------- WARNING ----------------------------------------,,,,,,,,,,
# The data you have obtained from this automated U.S. Geological Survey database,,,,,,,,,,
# have not received Director's approval and as such are provisional and subject to,,,,,,,,,,
# revision.  The data are released on the condition that neither the USGS nor the,,,,,,,,,,
# United States Government may be held liable for any damages resulting from its use.,,,,,,,,,,
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional,,,,,,,,,,
#,,,,,,,,,,
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info,,,,,,,,,,
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info,,,,,,,,,,
#,,,,,,,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,,,,,,
# retrieved: 2012-01-11 22:35:13 EST       (caww02),,,,,,,,,,
#,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,
"#    USGS 07130500 ARKANSAS RIVER BELOW JOHN MARTIN RESERVOIR, CO.",,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,
#,,,,,,,,,,
# Data provided for site 07130500,,,,,,,,,,
#    DD parameter statistic   Description,,,,,,,,,,
"#    01   00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,,,
"#    15   00010     00001     Temperature, water, degrees Celsius (Maximum)",,,,,,,,,,
"#    15   00010     00002     Temperature, water, degrees Celsius (Minimum)",,,,,,,,,,
"#    16   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)",,,,,,,,,,
#,,,,,,,,,,
# Data-value qualification codes included in this output: ,,,,,,,,,,
#     Eqp  Equipment malfunction  ,,,,,,,,,,
#     A  Approved for publication -- Processing and review completed.  ,,,,,,,,,,
#     P  Provisional data subject to revision.  ,,,,,,,,,,
#     e  Value has been estimated.  ,,,,,,,,,,
# ,,,,,,,,,,
agency_cd,site_no,datetime,01_00060_00003,01_00060_00003_cd,15_00010_00001,15_00010_00001_cd,15_00010_00002,15_00010_00002_cd,16_00095_00003,16_00095_00003_cd
USGS,7130500,12/11/2006,0.72,A,4.6,A,3.2,A,1960,A
USGS,7130500,12/12/2006,0.74,A,5,A,2.2,A,1960,A
USGS,7130500,12/13/2006,0.75,A,5.2,A,2.5,A,1970,A
USGS,7130500,12/14/2006,0.7,A,5.5,A,3,A,1980,A
USGS,7130500,12/15/2006,0.74,A,6,A,3.4,A,2000,A
USGS,7130500,12/16/2006,0.76,A,5.3,A,4.2,A,2000,A
USGS,7130500,12/17/2006,0.74,A,4.5,A,2.9,A,2000,A
USGS,7130500,12/18/2006,0.72,A,4.1,A,2.6,A,2010,A
USGS,7130500,12/19/2006,0.9,A,3.4,A,2.1,A,2010,A
USGS,7130500,12/20/2006,1.2,A,2.8,A,1.2,A,2000,A
USGS,7130500,12/21/2006,0.82,A,2.4,A,0.6,A,2000,A
USGS,7130500,12/22/2006,0.79,A,1,A,0.1,A,2010,A
USGS,7130500,12/23/2006,0.76,A,0.8,A,0.1,A,2090,A
USGS,7130500,12/24/2006,0.76,A,0.1,A,0.1,A,,
USGS,7130500,12/25/2006,0.75,A,0.1,A,0.1,A,,
USGS,7130500,12/26/2006,1,A,0.1,A,0.1,A,,
USGS,7130500,12/27/2006,0.52,A,0.1,A,0.1,A,,
USGS,7130500,12/28/2006,0.38,A,0.4,A,0.1,A,,
USGS,7130500,12/29/2006,0.77,A,0.5,A,0.1,A,,
USGS,7130500,12/30/2006,0.91,A,0.5,A,0.3,A,,
USGS,7130500,12/31/2006,0.53,A,0.7,A,0.3,A,,
USGS,7130500,1/1/2007,0.43,A,0.6,A,0.3,A,,
USGS,7130500,1/2/2007,0.43,A,0.5,A,0.1,A,,
USGS,7130500,1/3/2007,0.44,A,0.2,A,0.1,A,,
USGS,7130500,1/4/2007,0.47,A,0.2,A,0.1,A,,
USGS,7130500,1/5/2007,0.45,A,0.5,A,0.1,A,,
USGS,7130500,1/6/2007,0.46,A,0.3,A,0.1,A,,
USGS,7130500,1/7/2007,0.45,A,0.1,A,0.1,A,,
USGS,7130500,1/8/2007,0.47,A,0.1,A,0.1,A,,
USGS,7130500,1/9/2007,0.48,A,0.1,A,0.1,A,,
USGS,7130500,1/10/2007,0.52,A,0.1,A,0.1,A,,
USGS,7130500,1/11/2007,0.51,A,0.1,A,0.1,A,,
USGS,7130500,1/12/2007,0.45,A,0.1,A,0.1,A,,
USGS,7130500,1/13/2007,0.52,A,0.1,A,0.1,A,,
USGS,7130500,1/14/2007,0.52,A,0.1,A,0.1,A,,
USGS,7130500,1/15/2007,0.53,A,0.1,A,0.1,A,,
USGS,7130500,1/16/2007,0.54,A,0.1,A,0.1,A,,
USGS,7130500,1/17/2007,0.54,A,0.1,A,0.1,A,,
USGS,7130500,1/18/2007,0.49,A,0.1,A,0.1,A,,
USGS,7130500,1/19/2007,0.47,A,0.1,A,0.1,A,,
USGS,7130500,1/20/2007,0.53,A,0.1,A,0.1,A,,
USGS,7130500,1/21/2007,0.56,A,0.1,A,0.1,A,,
USGS,7130500,1/22/2007,0.56,A,0.1,A,0.1,A,,
USGS,7130500,1/23/2007,0.55,A,0.1,A,0.1,A,,
USGS,7130500,1/24/2007,0.55,A,0.1,A,0.1,A,,
USGS,7130500,1/25/2007,0.83,A,0.1,A,0,A,,
USGS,7130500,1/26/2007,3.3,A,0,A,0,A,,
USGS,7130500,1/27/2007,1.3,A,0.5,A,0,A,,
USGS,7130500,1/28/2007,1.3,A,0.6,A,0.1,A,,
USGS,7130500,1/29/2007,1.2,A,0.1,A,0,A,,
USGS,7130500,1/30/2007,1.3,A,0,A,0,A,,
USGS,7130500,1/31/2007,1.2,A,0,A,0,A,,
USGS,7130500,2/1/2007,1.2,A,0,A,0,A,,
USGS,7130500,2/2/2007,1.2,A,0,A,0,A,,
USGS,7130500,2/3/2007,1.3,A,0,A,0,A,,
USGS,7130500,2/4/2007,1.1,A:e,0,A,0,A,,
USGS,7130500,2/5/2007,1.1,A:e,0,A,0,A,,
USGS,7130500,2/6/2007,1.1,A:e,0,A,0,A,,
USGS,7130500,2/7/2007,1.1,A:e,0,A,0,A,,
USGS,7130500,2/8/2007,1.7,A,0,A,0,A,,
USGS,7130500,2/9/2007,1.5,A,0,A,0,A,,
USGS,7130500,2/10/2007,1.5,A,1,A,0,A,,
USGS,7130500,2/11/2007,1.6,A,2,A,1,A,,
USGS,7130500,2/12/2007,1.7,A,2.2,A,1.3,A,,
USGS,7130500,2/13/2007,1.7,A,2.5,A,1.2,A,,
USGS,7130500,2/14/2007,1.7,A,1.5,A,1.1,A,,
USGS,7130500,2/15/2007,1.7,A,1.3,A,0.7,A,,
USGS,7130500,2/16/2007,1.7,A,1.2,A,0.6,A,,
USGS,7130500,2/17/2007,1.7,A,2,A,0.8,A,,
USGS,7130500,2/18/2007,1.6,A,2.6,A,1,A,,
USGS,7130500,2/19/2007,1.8,A,3.9,A,1.9,A,,
USGS,7130500,2/20/2007,1.5,A,4.7,A,2.1,A,,
USGS,7130500,2/21/2007,1.5,A,5.4,A,2.3,A,,
USGS,7130500,2/22/2007,1.4,A,4.6,A,2.7,A,,
USGS,7130500,2/23/2007,1.3,A,6.2,A,3.2,A,,
USGS,7130500,2/24/2007,1.3,A,4.8,A,1.8,A,,
USGS,7130500,2/25/2007,1.2,A,3.7,A,0.3,A,,
USGS,7130500,2/26/2007,1.2,A,5.4,A,2.4,A,,
USGS,7130500,2/27/2007,1.2,A,6.3,A,2.9,A,,
USGS,7130500,2/28/2007,1.3,A,5.7,A,3.1,A,,
USGS,7130500,3/1/2007,1.2,A,6.5,A,2.3,A,,
USGS,7130500,3/2/2007,1.2,A,5.6,A,1.7,A,,
USGS,7130500,3/3/2007,1.2,A,6.8,A,1.5,A,,
USGS,7130500,3/4/2007,1.2,A,6.9,A,2.2,A,,
USGS,7130500,3/5/2007,1.2,A,8,A,3.5,A,,
USGS,7130500,3/6/2007,1.2,A,9.4,A,4.5,A,2350,A
USGS,7130500,3/7/2007,1.2,A,10.9,A,6,A,2360,A
USGS,7130500,3/8/2007,1.3,A,10.1,A,6.3,A,2370,A
USGS,7130500,3/9/2007,1.3,A,11.8,A,6.5,A,2380,A
USGS,7130500,3/10/2007,1.3,A,10.1,A,7.1,A,2380,A
USGS,7130500,3/11/2007,1.3,A,10.9,A,8.5,A,2380,A
USGS,7130500,3/12/2007,1.3,A,12.8,A,7.7,A,2390,A
USGS,7130500,3/13/2007,1.3,A,16.2,A,8.2,A,2390,A
USGS,7130500,3/14/2007,1.1,A,12.5,A,8.7,A,2390,A
USGS,7130500,3/15/2007,1,A,12.2,A,9.2,A,2390,A
USGS,7130500,3/16/2007,1.1,A,14.4,A,8.7,A,2400,A
USGS,7130500,3/17/2007,1.1,A,16.3,A,8.9,A,2410,A
USGS,7130500,3/18/2007,1.1,A,17.1,A,9.8,A,2410,A
USGS,7130500,3/19/2007,1,A,14.9,A,10.9,A,2410,A
USGS,7130500,3/20/2007,1.1,A,17.6,A,12.1,A,2420,A
USGS,7130500,3/21/2007,1.1,A,17.4,A,12.1,A,2420,A
USGS,7130500,3/22/2007,1.8,A,16,A,12.5,A,2420,A
USGS,7130500,3/23/2007,2.5,A,15.7,A,11.4,A,2420,A
USGS,7130500,3/24/2007,2.4,A,14.8,A,11.9,A,2420,A
USGS,7130500,3/25/2007,2.4,A,17.3,A,10.8,A,2420,A
USGS,7130500,3/26/2007,2.3,A,15.7,A,11.1,A,2420,A
USGS,7130500,3/27/2007,2.3,A,16.5,A,12.7,A,2420,A
USGS,7130500,3/28/2007,2,A,15.7,A,12.1,A,2420,A
USGS,7130500,3/29/2007,2.3,A,14.6,A,10.6,A,2420,A
USGS,7130500,3/30/2007,2.2,A,,,,,,
USGS,7130500,3/31/2007,2.2,A,,,,,,
USGS,7130500,4/1/2007,2.2,A,,,,,2420,A
USGS,7130500,4/2/2007,2.2,A,,,,,2420,A
USGS,7130500,4/3/2007,2.2,A,,,,,2410,A
USGS,7130500,4/4/2007,2,A,,,,,2410,A
USGS,7130500,4/5/2007,2,A,,,,,2400,A
USGS,7130500,4/6/2007,1.9,A,,,,,2390,A
USGS,7130500,4/7/2007,1.9,A,,,,,2390,A
USGS,7130500,4/8/2007,2.1,A,,,,,2390,A
USGS,7130500,4/9/2007,2,A,,,,,,
USGS,7130500,4/10/2007,2.2,A,,,,,,
USGS,7130500,4/11/2007,2,A,,,,,,
USGS,7130500,4/12/2007,1.9,A,,,,,,
USGS,7130500,4/13/2007,2.4,A,,,,,,
USGS,7130500,4/14/2007,2.2,A,,,,,,
USGS,7130500,4/15/2007,2.2,A,,,,,,
USGS,7130500,4/16/2007,2.2,A,,,,,,
USGS,7130500,4/17/2007,2.2,A,,,,,,
USGS,7130500,4/18/2007,2,A,,,,,,
USGS,7130500,4/19/2007,2.1,A,16.7,A,11.1,A,2330,A
USGS,7130500,4/20/2007,2,A,19.1,A,11.4,A,2330,A
USGS,7130500,4/21/2007,2.1,A,18.3,A,12.6,A,2340,A
USGS,7130500,4/22/2007,2,A,19.3,A,12.7,A,2330,A
USGS,7130500,4/23/2007,28,A,15.6,A,13.2,A,2310,A
USGS,7130500,4/24/2007,45,A,13.2,A,10.8,A,2260,A
USGS,7130500,4/25/2007,41,A,12.3,A,10.2,A,2240,A
USGS,7130500,4/26/2007,37,A,13.2,A,10.3,A,2250,A
USGS,7130500,4/27/2007,35,A,14.3,A,11.2,A,2250,A
USGS,7130500,4/28/2007,35,A,14.9,A,11.4,A,2250,A
USGS,7130500,4/29/2007,35,A,14.6,A,11.7,A,2240,A
USGS,7130500,4/30/2007,36,A,14.1,A,12,A,2230,A
USGS,7130500,5/1/2007,131,A,12.9,A,11.8,A,2220,A
USGS,7130500,5/2/2007,263,A,12.5,A,11.5,A,2210,A
USGS,7130500,5/3/2007,404,A,12.3,A,11.5,A,2220,A
USGS,7130500,5/4/2007,335,A,13,A,11.5,A,2220,A
USGS,7130500,5/5/2007,266,A,14.8,A,12.2,A,2220,A
USGS,7130500,5/6/2007,265,A,15.7,A,14.6,A,2220,A
USGS,7130500,5/7/2007,363,A,15.1,A,14.4,A,2220,A
USGS,7130500,5/8/2007,466,A,15.5,A,14.7,A,2240,A
USGS,7130500,5/9/2007,510,A,15.4,A,14.7,A,2240,A
USGS,7130500,5/10/2007,564,A,15.9,A,14.6,A,2250,A
USGS,7130500,5/11/2007,589,A,16,A,15.1,A,2260,A
USGS,7130500,5/12/2007,587,A,15.6,A,15,A,2260,A
USGS,7130500,5/13/2007,586,A,16,A,15,A,2250,A
USGS,7130500,5/14/2007,606,A,16.9,A,15.6,A,2230,A
USGS,7130500,5/15/2007,635,A,16.9,A,16.4,A,2220,A
USGS,7130500,5/16/2007,638,A,17.4,A,16.5,A,2230,A
USGS,7130500,5/17/2007,812,A,17.4,A,16.8,A,2220,A
USGS,7130500,5/18/2007,739,A,17.7,A,17.1,A,2190,A
USGS,7130500,5/19/2007,738,A,17.6,A,17.1,A,2200,A
USGS,7130500,5/20/2007,822,A,18.1,A,17.2,A,2220,A
USGS,7130500,5/21/2007,838,A,18.2,A,17.7,A,2030,A
USGS,7130500,5/22/2007,839,A,19.1,A,17.7,A,2240,A
USGS,7130500,5/23/2007,804,A,19.3,A,18.7,A,2250,A
USGS,7130500,5/24/2007,764,A,19,A,18.4,A,2230,A
USGS,7130500,5/25/2007,709,A,19,A,18.4,A,2220,A
USGS,7130500,5/26/2007,686,A,19.1,A,18.5,A,2180,A
USGS,7130500,5/27/2007,690,A,18.9,A,18.4,A,2170,A
USGS,7130500,5/28/2007,697,A,19.3,A,18.4,A,2170,A
USGS,7130500,5/29/2007,619,A,19.6,A,18.6,A,2140,A
USGS,7130500,5/30/2007,552,A,20,A,19.1,A,2130,A
USGS,7130500,5/31/2007,552,A,19.9,A,19.1,A,2130,A
USGS,7130500,6/1/2007,588,A,19.9,A,19.3,A,2120,A
USGS,7130500,6/2/2007,623,A,20.2,A,19.4,A,2090,A
USGS,7130500,6/3/2007,622,A,20.2,A,19.3,A,2070,A
USGS,7130500,6/4/2007,620,A,20.2,A,19.5,A,2050,A
USGS,7130500,6/5/2007,729,A,20.1,A,19.4,A,1970,A
USGS,7130500,6/6/2007,745,A,21.1,A,19.5,A,1900,A
USGS,7130500,6/7/2007,710,A,21,A,19.9,A,1870,A
USGS,7130500,6/8/2007,711,A,19.9,A,19.2,A,1900,A
USGS,7130500,6/9/2007,709,A,19.6,A,19,A,1900,A
USGS,7130500,6/10/2007,706,A,19.9,A,19.2,A,1880,A
USGS,7130500,6/11/2007,695,A,19.7,A,19.1,A,1860,A
USGS,7130500,6/12/2007,683,A,19.9,A,19.5,A,1850,A
USGS,7130500,6/13/2007,678,A,20.2,A,19.8,A,1850,A
USGS,7130500,6/14/2007,677,A,20,A,19.7,A,1780,A
USGS,7130500,6/15/2007,679,A,20.2,A,19.5,A,1820,A
USGS,7130500,6/16/2007,680,A,20.1,A,19.5,A,1850,A
USGS,7130500,6/17/2007,680,A,20.1,A,19.5,A,1810,A
USGS,7130500,6/18/2007,681,A,20.4,A,19.7,A,1830,A
USGS,7130500,6/19/2007,680,A,20.7,A,19.8,A,1830,A
USGS,7130500,6/20/2007,677,A,20.7,A,19.9,A,1820,A
USGS,7130500,6/21/2007,674,A,20.6,A,20,A,1750,A
USGS,7130500,6/22/2007,675,A,21.1,A,20.1,A,1750,A
USGS,7130500,6/23/2007,676,A,22.1,A,20.5,A,1700,A
USGS,7130500,6/24/2007,675,A,21.3,A,20.5,A,1700,A
USGS,7130500,6/25/2007,712,A,21.5,A,20.7,A,1640,A
USGS,7130500,6/26/2007,751,A,21.3,A,20.6,A,1590,A
USGS,7130500,6/27/2007,1130,A,21.8,A,20.7,A,1650,A
USGS,7130500,6/28/2007,1400,A,21.9,A,21.2,A,1730,A
USGS,7130500,6/29/2007,1380,A,21.8,A,21.5,A,1760,A
USGS,7130500,6/30/2007,1290,A,22.1,A,21.7,A,1740,A
USGS,7130500,7/1/2007,1240,A,22.3,A,21.9,A,1720,A
USGS,7130500,7/2/2007,1240,A,23,A,22,A,1690,A
USGS,7130500,7/3/2007,1240,A,23,A,22.3,A,1690,A
USGS,7130500,7/4/2007,1240,A,23.6,A,22.9,A,1660,A
USGS,7130500,7/5/2007,1240,A,23.1,A,22.8,A,1660,A
USGS,7130500,7/6/2007,1240,A,23.5,A,22.7,A,1630,A
USGS,7130500,7/7/2007,1230,A,23.5,A,22.8,A,1620,A
USGS,7130500,7/8/2007,1230,A,23.5,A,23.1,A,1600,A
USGS,7130500,7/9/2007,1230,A,23.6,A,23.2,A,1570,A
USGS,7130500,7/10/2007,1220,A,23.7,A,23.3,A,1550,A
USGS,7130500,7/11/2007,1220,A,23.9,A,23.3,A,1540,A
USGS,7130500,7/12/2007,1220,A,24,A,23.7,A,1510,A
USGS,7130500,7/13/2007,1220,A,24.2,A,23.7,A,1500,A
USGS,7130500,7/14/2007,1220,A,24.4,A,23.7,A,1490,A
USGS,7130500,7/15/2007,1230,A,24.3,A,23.7,A,1470,A
USGS,7130500,7/16/2007,1230,A,24.6,A,23.8,A,1460,A
USGS,7130500,7/17/2007,1230,A,24.3,A,23.8,A,1460,A
USGS,7130500,7/18/2007,1220,A,25,A,24,A,1450,A
USGS,7130500,7/19/2007,1160,A,25.1,A,24.4,A,1440,A
USGS,7130500,7/20/2007,1160,A,25.4,A,24.5,A,1420,A
USGS,7130500,7/21/2007,1170,A,25.1,A,24.8,A,1430,A
USGS,7130500,7/22/2007,1200,A,25.3,A,24.9,A,1440,A
USGS,7130500,7/23/2007,1240,A,25.4,A,24.9,A,1450,A
USGS,7130500,7/24/2007,1240,A,25.3,A,24.8,A,1470,A
USGS,7130500,7/25/2007,1200,A,25.1,A,24.7,A,1470,A
USGS,7130500,7/26/2007,1170,A,25,A,24.6,A,1470,A
USGS,7130500,7/27/2007,1170,A,25.1,A,24.6,A,1480,A
USGS,7130500,7/28/2007,862,A,25.1,A,24.7,A,1480,A
USGS,7130500,7/29/2007,671,A,25.3,A,24.7,A,1470,A
USGS,7130500,7/30/2007,632,A,25.5,A,24.8,A,1470,A
USGS,7130500,7/31/2007,601,A,25.4,A,24.7,A,1480,A
USGS,7130500,8/1/2007,602,A,25.4,A,24.8,A,1480,A
USGS,7130500,8/2/2007,559,A,25.3,A,24.7,A,1480,A
USGS,7130500,8/3/2007,504,A,25.6,A,24.7,A,1480,A
USGS,7130500,8/4/2007,534,A,25.6,A,24.8,A,1480,A
USGS,7130500,8/5/2007,567,A,25.7,A,25,A,1480,A
USGS,7130500,8/6/2007,540,A,25.9,A,25.1,A,1470,A
USGS,7130500,8/7/2007,522,A,26,A,25.4,A,1470,A
USGS,7130500,8/8/2007,590,A,26.3,A,25.4,A,1460,A
USGS,7130500,8/9/2007,593,A,25.9,A,25.4,A,1460,A
USGS,7130500,8/10/2007,527,A,25.8,A,25.1,A,1470,A
USGS,7130500,8/11/2007,513,A,26.3,A,25.1,A,1460,A
USGS,7130500,8/12/2007,510,A,26.2,A,25.4,A,1470,A
USGS,7130500,8/13/2007,517,A,26.2,A,25.5,A,1470,A
USGS,7130500,8/14/2007,520,A,26.5,A,25.5,A,1470,A
USGS,7130500,8/15/2007,534,A,26.4,A,25.6,A,1470,A
USGS,7130500,8/16/2007,666,A,25.8,A,25.5,A,1450,A
USGS,7130500,8/17/2007,705,A,26.1,A,25.5,A,1430,A
USGS,7130500,8/18/2007,637,A,26.1,A,25.3,A,1430,A
USGS,7130500,8/19/2007,637,A,26,A,25.1,A,1420,A
USGS,7130500,8/20/2007,604,A,26.3,A,25,A,1410,A
USGS,7130500,8/21/2007,557,A,26.2,A,25.3,A,1430,A
USGS,7130500,8/22/2007,546,A,26,A,25.4,A,1420,A
USGS,7130500,8/23/2007,544,A,25.8,A,24.8,A,1420,A
USGS,7130500,8/24/2007,543,A,25,A,24.3,A,1420,A
USGS,7130500,8/25/2007,528,A,24.9,A,24.3,A,1420,A
USGS,7130500,8/26/2007,522,A,24.9,A,24.2,A,1400,A
USGS,7130500,8/27/2007,496,A,25.5,A,24.5,A,1410,A
USGS,7130500,8/28/2007,476,A,25.4,A,24.6,A,1410,A
USGS,7130500,8/29/2007,480,A,24.7,A,24.2,A,1410,A
USGS,7130500,8/30/2007,489,A,24.5,A,23.9,A,1410,A
USGS,7130500,8/31/2007,553,A,24.2,A,23.7,A,1400,A
USGS,7130500,9/1/2007,622,A,24.1,A,23.4,A,1400,A
USGS,7130500,9/2/2007,530,A,24.2,A,23.5,A,1400,A
USGS,7130500,9/3/2007,526,A,24.1,A,23.5,A,1400,A
USGS,7130500,9/4/2007,502,A,24.1,A,22.9,A,1400,A
USGS,7130500,9/5/2007,477,A,23.5,A,22.6,A,1400,A
USGS,7130500,9/6/2007,471,A,23.4,A,22.6,A,1400,A
USGS,7130500,9/7/2007,469,A,23.2,A,22.6,A,1400,A
USGS,7130500,9/8/2007,469,A,23,A,22.2,A,1400,A
USGS,7130500,9/9/2007,468,A,22.4,A,22,A,1400,A
USGS,7130500,9/10/2007,468,A,22,A,21.1,A,1400,A
USGS,7130500,9/11/2007,424,A,21.3,A,20.5,A,1400,A
USGS,7130500,9/12/2007,401,A,20.8,A,19.5,A,1410,A
USGS,7130500,9/13/2007,402,A,20.3,A,19.3,A,1430,A
USGS,7130500,9/14/2007,401,A,19.9,A,19.4,A,1440,A
USGS,7130500,9/15/2007,401,A,19.7,A,19,A,1430,A
USGS,7130500,9/16/2007,400,A,19.5,A,18.7,A,1430,A
USGS,7130500,9/17/2007,400,A,19.6,A,18.7,A,1440,A
USGS,7130500,9/18/2007,399,A,20.2,A,19.4,A,1440,A
USGS,7130500,9/19/2007,402,A,19.9,A,19.3,A,1450,A
USGS,7130500,9/20/2007,405,A,20.6,A,19.3,A,1460,A
USGS,7130500,9/21/2007,405,A,20.6,A,19.7,A,1510,A
USGS,7130500,9/22/2007,411,A,20.2,A,19.7,A,1510,A
USGS,7130500,9/23/2007,413,A,20.9,A,19.7,A,1520,A
USGS,7130500,9/24/2007,411,A,20.9,A,20.2,A,1560,A
USGS,7130500,9/25/2007,409,A,20.4,A,19.3,A,1550,A
USGS,7130500,9/26/2007,409,A,19.5,A,18.4,A,1550,A
USGS,7130500,9/27/2007,404,A,19.1,A,18.4,A,1540,A
USGS,7130500,9/28/2007,382,A,18.8,A,18.3,A,1550,A
USGS,7130500,9/29/2007,378,A,19.2,A,18.5,A,1550,A
USGS,7130500,9/30/2007,386,A,18.8,A,17.9,A,1620,A
USGS,7130500,10/1/2007,372,A,18.2,A,17.8,A,1580,A
USGS,7130500,10/2/2007,355,A,18.3,A,17.6,A,1580,A
USGS,7130500,10/3/2007,346,A,18,A,17.4,A,1580,A
USGS,7130500,10/4/2007,356,A,17.9,A,17.2,A,1580,A
USGS,7130500,10/5/2007,360,A,18.5,A,17.2,A,1600,A
USGS,7130500,10/6/2007,359,A,18.6,A,18,A,1620,A
USGS,7130500,10/7/2007,358,A,18.6,A,17.5,A,1650,A
USGS,7130500,10/8/2007,357,A,17.6,A,16.7,A,1640,A
USGS,7130500,10/9/2007,356,A,16.8,A,16.1,A,1630,A
USGS,7130500,10/10/2007,326,A,16.1,A,15.7,A,1640,A
USGS,7130500,10/11/2007,308,A,16.4,A,15.5,A,1650,A
USGS,7130500,10/12/2007,310,A,16.5,A,15.6,A,1650,A
USGS,7130500,10/13/2007,307,A,16.4,A,15.7,A,1650,A
USGS,7130500,10/14/2007,282,A,16.3,A,15.5,A,1650,A
USGS,7130500,10/15/2007,249,A,15.5,A,14.9,A,1670,A
USGS,7130500,10/16/2007,201,A,15.4,A,14.3,A,1670,A
USGS,7130500,10/17/2007,174,A,15.1,A,14,A,1670,A
USGS,7130500,10/18/2007,174,A,14.4,A,13.6,A,1670,A
USGS,7130500,10/19/2007,112,A,14.5,A,13.1,A,1680,A
USGS,7130500,10/20/2007,68,A,14.6,A,13.2,A,1700,A
USGS,7130500,10/21/2007,68,A,13.7,A,11.6,A,1710,A
USGS,7130500,10/22/2007,143,A,11.7,A,10.7,A,1730,A
USGS,7130500,10/23/2007,202,A,11.6,A,10.8,A,1740,A
USGS,7130500,10/24/2007,222,A,11.5,A,10.6,A,1740,A
USGS,7130500,10/25/2007,252,A,11.2,A,10.4,A,1740,A
USGS,7130500,10/26/2007,295,A,11,A,10.1,A,1770,A
USGS,7130500,10/27/2007,311,A,11.1,A,10.5,A,1760,A
USGS,7130500,10/28/2007,311,A,10.9,A,10.2,A,1770,A
USGS,7130500,10/29/2007,311,A,11,A,10.4,A,1770,A
USGS,7130500,10/30/2007,331,A,11.2,A,10.3,A,1710,A
USGS,7130500,10/31/2007,346,A,11.4,A,10.8,A,1700,A
USGS,7130500,11/1/2007,19,A,12.3,A,9.1,A,1800,A
USGS,7130500,11/2/2007,14,A,11.4,A,9.5,A,1810,A
USGS,7130500,11/3/2007,14,A,11.7,A,8.8,A,1810,A
USGS,7130500,11/4/2007,12,A,11.3,A,8.3,A,1820,A
USGS,7130500,11/5/2007,5.7,A,11.6,A,8.4,A,1820,A
USGS,7130500,11/6/2007,1.1,A,11.5,A,7.2,A,1830,A
USGS,7130500,11/7/2007,0.87,A,12.9,A,6.8,A,1830,A
USGS,7130500,11/8/2007,0.84,A,12.5,A,6.1,A,1840,A
USGS,7130500,11/9/2007,0.83,A,10.8,A,6.6,A,1850,A
USGS,7130500,11/10/2007,0.81,A,11.9,A,7.8,A,1870,A
USGS,7130500,11/11/2007,0.8,A,10.8,A,7.5,A,1880,A
USGS,7130500,11/12/2007,0.74,A,10.4,A,8,A,1880,A
USGS,7130500,11/13/2007,0.76,A,12.6,A,7.4,A,1890,A
USGS,7130500,11/14/2007,0.7,A,8.8,A,6.5,A,1900,A
USGS,7130500,11/15/2007,0.71,A,9.1,A,4.8,A,1920,A
USGS,7130500,11/16/2007,0.74,A,11.5,A,5.2,A,1920,A
USGS,7130500,11/17/2007,0.73,A,10.2,A,5.4,A,1930,A
USGS,7130500,11/18/2007,0.7,A,10.3,A,6.1,A,1940,A
USGS,7130500,11/19/2007,0.68,A,11.5,A,6.5,A,1950,A
USGS,7130500,11/20/2007,0.68,A,8.4,A,6.7,A,1950,A
USGS,7130500,11/21/2007,0.63,A,7,A,4.6,A,1960,A
USGS,7130500,11/22/2007,0.62,A,5.2,A,2.8,A,1970,A
USGS,7130500,11/23/2007,0.7,A,4.3,A,2.8,A,1970,A
USGS,7130500,11/24/2007,0.63,A,3.9,A,1,A,1980,A
USGS,7130500,11/25/2007,0.68,A,4.7,A,1.7,A,1990,A
USGS,7130500,11/26/2007,0.61,A,3.7,A,1.7,A,1990,A
USGS,7130500,11/27/2007,0.66,A,4.9,A,1.6,A,1990,A
USGS,7130500,11/28/2007,0.64,A,4.2,A,1.7,A,2000,A
USGS,7130500,11/29/2007,0.61,A,4.7,A,1.3,A,2020,A
USGS,7130500,11/30/2007,0.59,A,3.5,A,2.4,A,2010,A
USGS,7130500,12/1/2007,0.62,A,6.3,A,2.6,A,2020,A
USGS,7130500,12/2/2007,0.62,A,5.3,A,3,A,2030,A
USGS,7130500,12/3/2007,0.64,A,7,A,2,A,2030,A
USGS,7130500,12/4/2007,0.65,A,8.3,A,3.5,A,2040,A
USGS,7130500,12/5/2007,0.7,A,6.6,A,4.1,A,2050,A
USGS,7130500,12/6/2007,0.71,A,7,A,4.6,A,2050,A
USGS,7130500,12/7/2007,0.71,A,5.7,A,3.7,A,2050,A
USGS,7130500,12/8/2007,0.65,A,3.7,A,1.5,A,2060,A
USGS,7130500,12/9/2007,0.62,A,2.1,A,0.5,A,2100,A
USGS,7130500,12/10/2007,0.6,A,2.2,A,1,A,2110,A
USGS,7130500,12/11/2007,0.66,A,3.2,A,1.2,A,2090,A
